Epoch 1/140, Train Loss: 3.2444, Train Acc: 3.91%, Val Loss: 3.2250, Val Acc: 0.46%, Time: 0min 8.3s
Epoch 2/140, Train Loss: 2.9262, Train Acc: 3.81%, Val Loss: 2.5753, Val Acc: 0.00%, Time: 0min 6.3s
Epoch 3/140, Train Loss: 2.6186, Train Acc: 3.39%, Val Loss: 2.1570, Val Acc: 0.00%, Time: 0min 6.3s
Epoch 4/140, Train Loss: 2.4005, Train Acc: 3.69%, Val Loss: 1.9885, Val Acc: 0.04%, Time: 0min 6.3s
Epoch 5/140, Train Loss: 2.2413, Train Acc: 3.65%, Val Loss: 1.9686, Val Acc: 1.66%, Time: 0min 6.3s
Epoch 6/140, Train Loss: 2.0728, Train Acc: 4.94%, Val Loss: 1.8934, Val Acc: 4.35%, Time: 0min 6.3s
Epoch 7/140, Train Loss: 1.9374, Train Acc: 5.45%, Val Loss: 1.8511, Val Acc: 6.02%, Time: 0min 6.3s
Epoch 8/140, Train Loss: 1.8255, Train Acc: 5.97%, Val Loss: 1.8404, Val Acc: 6.42%, Time: 0min 6.3s
Epoch 9/140, Train Loss: 1.7123, Train Acc: 5.99%, Val Loss: 1.7818, Val Acc: 6.39%, Time: 0min 6.3s
Epoch 10/140, Train Loss: 1.5938, Train Acc: 6.20%, Val Loss: 1.5038, Val Acc: 6.21%, Time: 0min 6.3s
Epoch 11/140, Train Loss: 1.4943, Train Acc: 6.29%, Val Loss: 1.4344, Val Acc: 6.41%, Time: 0min 6.2s
Epoch 12/140, Train Loss: 1.4067, Train Acc: 6.47%, Val Loss: 1.4574, Val Acc: 6.78%, Time: 0min 6.3s
Epoch 13/140, Train Loss: 1.3086, Train Acc: 6.85%, Val Loss: 1.2497, Val Acc: 6.50%, Time: 0min 6.3s
Epoch 14/140, Train Loss: 1.2237, Train Acc: 6.95%, Val Loss: 1.2684, Val Acc: 6.53%, Time: 0min 6.2s
Epoch 15/140, Train Loss: 1.1235, Train Acc: 7.18%, Val Loss: 1.2126, Val Acc: 7.07%, Time: 0min 6.3s
Epoch 16/140, Train Loss: 1.0570, Train Acc: 7.60%, Val Loss: 1.0686, Val Acc: 9.07%, Time: 0min 6.3s
Epoch 17/140, Train Loss: 0.9911, Train Acc: 8.03%, Val Loss: 1.0132, Val Acc: 9.62%, Time: 0min 6.3s
Epoch 18/140, Train Loss: 0.9130, Train Acc: 7.85%, Val Loss: 0.9819, Val Acc: 10.22%, Time: 0min 6.2s
Epoch 19/140, Train Loss: 0.8644, Train Acc: 8.25%, Val Loss: 1.6292, Val Acc: 11.02%, Time: 0min 6.2s
Epoch 20/140, Train Loss: 0.8198, Train Acc: 8.68%, Val Loss: 0.8044, Val Acc: 9.84%, Time: 0min 6.3s
Epoch 21/140, Train Loss: 0.7640, Train Acc: 8.25%, Val Loss: 0.8189, Val Acc: 10.25%, Time: 0min 6.2s
Epoch 22/140, Train Loss: 0.7019, Train Acc: 8.57%, Val Loss: 0.6376, Val Acc: 10.44%, Time: 0min 6.3s
Epoch 23/140, Train Loss: 0.6859, Train Acc: 8.42%, Val Loss: 1.6641, Val Acc: 11.04%, Time: 0min 6.3s
Epoch 24/140, Train Loss: 0.6476, Train Acc: 8.72%, Val Loss: 0.5815, Val Acc: 9.48%, Time: 0min 6.3s
Epoch 25/140, Train Loss: 0.6023, Train Acc: 8.20%, Val Loss: 0.5639, Val Acc: 10.51%, Time: 0min 6.2s
Epoch 26/140, Train Loss: 0.5882, Train Acc: 8.46%, Val Loss: 0.5375, Val Acc: 10.20%, Time: 0min 6.2s
Epoch 27/140, Train Loss: 0.5647, Train Acc: 8.27%, Val Loss: 0.6438, Val Acc: 11.03%, Time: 0min 6.3s
Epoch 28/140, Train Loss: 0.5287, Train Acc: 8.81%, Val Loss: 0.6239, Val Acc: 10.63%, Time: 0min 6.2s
Epoch 29/140, Train Loss: 0.4977, Train Acc: 8.82%, Val Loss: 0.4843, Val Acc: 10.42%, Time: 0min 6.2s
Epoch 30/140, Train Loss: 0.4961, Train Acc: 9.10%, Val Loss: 0.4447, Val Acc: 10.42%, Time: 0min 6.2s
Epoch 31/140, Train Loss: 0.4568, Train Acc: 8.78%, Val Loss: 0.4005, Val Acc: 10.04%, Time: 0min 6.3s
Epoch 32/140, Train Loss: 0.4534, Train Acc: 9.27%, Val Loss: 0.3994, Val Acc: 9.50%, Time: 0min 6.3s
Epoch 33/140, Train Loss: 0.4292, Train Acc: 9.07%, Val Loss: 0.3971, Val Acc: 10.47%, Time: 0min 6.3s
Epoch 34/140, Train Loss: 0.4288, Train Acc: 9.25%, Val Loss: 0.4214, Val Acc: 11.48%, Time: 0min 6.3s
Epoch 35/140, Train Loss: 0.4086, Train Acc: 9.72%, Val Loss: 0.6545, Val Acc: 10.70%, Time: 0min 6.3s
Epoch 36/140, Train Loss: 0.4032, Train Acc: 9.87%, Val Loss: 0.3704, Val Acc: 11.58%, Time: 0min 6.3s
Epoch 37/140, Train Loss: 0.3867, Train Acc: 11.22%, Val Loss: 0.3544, Val Acc: 12.52%, Time: 0min 6.3s
Epoch 38/140, Train Loss: 0.3709, Train Acc: 10.46%, Val Loss: 0.3186, Val Acc: 12.40%, Time: 0min 6.3s
Epoch 39/140, Train Loss: 0.3657, Train Acc: 11.16%, Val Loss: 0.3396, Val Acc: 13.27%, Time: 0min 6.3s
Epoch 40/140, Train Loss: 0.3591, Train Acc: 11.85%, Val Loss: 0.3475, Val Acc: 13.84%, Time: 0min 6.3s
Epoch 41/140, Train Loss: 0.3412, Train Acc: 12.15%, Val Loss: 0.3948, Val Acc: 16.76%, Time: 0min 6.3s
Epoch 42/140, Train Loss: 0.3324, Train Acc: 12.96%, Val Loss: 0.2961, Val Acc: 17.09%, Time: 0min 6.3s
Epoch 43/140, Train Loss: 0.3300, Train Acc: 13.14%, Val Loss: 0.2959, Val Acc: 19.16%, Time: 0min 6.3s
Epoch 44/140, Train Loss: 0.3211, Train Acc: 14.21%, Val Loss: 0.4389, Val Acc: 19.74%, Time: 0min 6.3s
Epoch 45/140, Train Loss: 0.3197, Train Acc: 15.38%, Val Loss: 0.2708, Val Acc: 19.15%, Time: 0min 6.3s
Epoch 46/140, Train Loss: 0.3124, Train Acc: 15.70%, Val Loss: 0.2655, Val Acc: 19.02%, Time: 0min 6.3s
Epoch 47/140, Train Loss: 0.3043, Train Acc: 16.04%, Val Loss: 0.2708, Val Acc: 21.19%, Time: 0min 6.3s
Epoch 48/140, Train Loss: 0.2928, Train Acc: 17.00%, Val Loss: 0.3164, Val Acc: 18.73%, Time: 0min 6.3s
Epoch 49/140, Train Loss: 0.2930, Train Acc: 17.73%, Val Loss: 0.2493, Val Acc: 20.00%, Time: 0min 6.3s
Epoch 50/140, Train Loss: 0.2847, Train Acc: 18.15%, Val Loss: 0.2873, Val Acc: 21.26%, Time: 0min 6.3s
Epoch 51/140, Train Loss: 0.2801, Train Acc: 18.56%, Val Loss: 0.2481, Val Acc: 17.47%, Time: 0min 6.3s
Epoch 52/140, Train Loss: 0.2737, Train Acc: 18.24%, Val Loss: 0.2439, Val Acc: 22.97%, Time: 0min 6.3s
Epoch 53/140, Train Loss: 0.2688, Train Acc: 19.50%, Val Loss: 0.2485, Val Acc: 14.81%, Time: 0min 6.3s
Epoch 54/140, Train Loss: 0.2641, Train Acc: 20.26%, Val Loss: 0.2358, Val Acc: 23.12%, Time: 0min 6.3s
Epoch 55/140, Train Loss: 0.2634, Train Acc: 20.50%, Val Loss: 0.2310, Val Acc: 18.90%, Time: 0min 6.3s
Epoch 56/140, Train Loss: 0.2579, Train Acc: 20.42%, Val Loss: 0.2293, Val Acc: 23.69%, Time: 0min 6.3s
Epoch 57/140, Train Loss: 0.2518, Train Acc: 21.25%, Val Loss: 0.2231, Val Acc: 22.79%, Time: 0min 6.3s
Epoch 58/140, Train Loss: 0.2493, Train Acc: 21.87%, Val Loss: 0.2144, Val Acc: 26.08%, Time: 0min 6.2s
Epoch 59/140, Train Loss: 0.2448, Train Acc: 23.20%, Val Loss: 0.2208, Val Acc: 21.24%, Time: 0min 6.2s
Epoch 60/140, Train Loss: 0.2432, Train Acc: 21.94%, Val Loss: 0.2132, Val Acc: 25.67%, Time: 0min 6.2s
Epoch 61/140, Train Loss: 0.2321, Train Acc: 23.63%, Val Loss: 0.2149, Val Acc: 24.22%, Time: 0min 6.2s
Epoch 62/140, Train Loss: 0.2321, Train Acc: 22.77%, Val Loss: 0.3906, Val Acc: 25.14%, Time: 0min 6.3s
Epoch 63/140, Train Loss: 0.2343, Train Acc: 24.08%, Val Loss: 0.2036, Val Acc: 25.92%, Time: 0min 6.3s
Epoch 64/140, Train Loss: 0.2366, Train Acc: 24.73%, Val Loss: 0.1976, Val Acc: 27.52%, Time: 0min 6.3s
Epoch 65/140, Train Loss: 0.2235, Train Acc: 25.05%, Val Loss: 0.1995, Val Acc: 26.08%, Time: 0min 6.3s
Epoch 66/140, Train Loss: 0.2202, Train Acc: 25.71%, Val Loss: 0.1932, Val Acc: 27.95%, Time: 0min 6.3s
Epoch 67/140, Train Loss: 0.2218, Train Acc: 26.14%, Val Loss: 0.1906, Val Acc: 30.68%, Time: 0min 6.3s
Epoch 68/140, Train Loss: 0.2147, Train Acc: 27.48%, Val Loss: 0.1943, Val Acc: 29.15%, Time: 0min 6.3s
Epoch 69/140, Train Loss: 0.2132, Train Acc: 28.02%, Val Loss: 0.1913, Val Acc: 27.92%, Time: 0min 6.3s
Epoch 70/140, Train Loss: 0.2141, Train Acc: 27.21%, Val Loss: 0.1878, Val Acc: 29.08%, Time: 0min 6.3s
Epoch 71/140, Train Loss: 0.2113, Train Acc: 28.43%, Val Loss: 0.1855, Val Acc: 29.72%, Time: 0min 6.3s
Epoch 72/140, Train Loss: 0.2069, Train Acc: 29.00%, Val Loss: 0.1857, Val Acc: 29.27%, Time: 0min 6.2s
Epoch 73/140, Train Loss: 0.2044, Train Acc: 29.39%, Val Loss: 0.2796, Val Acc: 28.83%, Time: 0min 6.2s
Epoch 74/140, Train Loss: 0.2033, Train Acc: 30.95%, Val Loss: 0.1855, Val Acc: 32.62%, Time: 0min 6.3s
Epoch 75/140, Train Loss: 0.1982, Train Acc: 30.62%, Val Loss: 0.1797, Val Acc: 29.02%, Time: 0min 6.3s
Epoch 76/140, Train Loss: 0.2010, Train Acc: 31.17%, Val Loss: 0.1748, Val Acc: 33.97%, Time: 0min 6.3s
Epoch 77/140, Train Loss: 0.1967, Train Acc: 32.49%, Val Loss: 0.1821, Val Acc: 34.17%, Time: 0min 6.3s
Epoch 78/140, Train Loss: 0.1923, Train Acc: 31.69%, Val Loss: 0.2019, Val Acc: 35.71%, Time: 0min 6.3s
Epoch 79/140, Train Loss: 0.1925, Train Acc: 32.96%, Val Loss: 0.1862, Val Acc: 34.75%, Time: 0min 6.3s
Epoch 80/140, Train Loss: 0.1900, Train Acc: 33.40%, Val Loss: 0.1795, Val Acc: 28.98%, Time: 0min 6.3s
Epoch 81/140, Train Loss: 0.1899, Train Acc: 34.09%, Val Loss: 0.1748, Val Acc: 34.42%, Time: 0min 6.3s
Early stopping
